"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-04",,"75","85",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-05",,"75","82","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-06",,"77","85","70"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-07",,"78","85",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-08","0.01","77","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-09","0.00","76","86",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-10",,"77","88",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-11",,"76","88","70"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-12",,"78","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-13",,"77","84","72"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-14",,"76","85",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-15","0.10","74","85","66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-16","0.02","76","82","71"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-17","0.02","73","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-18","0.00","74","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-19",,"74","85","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-20",,"76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-21",,"75","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-22",,"74","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-23",,"73","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-24",,"72","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-25",,"73","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-26",,"73","81","65"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-27","0.03","74","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-02-28","0.00","74","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-01",,"74","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-02",,"74","83","65"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-03",,"76","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-04",,"77","86",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-05",,"74","86",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-06",,"74","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-07",,"75","85",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-08",,"76","85",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-09",,"76","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-10",,"77","86",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-11",,"79","96","73"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-12",,"79","96","73"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-13",,"76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-14","0.25","74","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-15","0.00","75","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-16",,"77","86",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-17",,"76","86",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-18","0.19","76",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-19","0.00","75","86",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-20",,"75","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-21","0.02","76","88",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-22","0.00","75","86",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-23",,"76","86",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-24","0.04","77","85",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-25","0.33","76","85",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-26","0.04","74","85","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-27","0.87","71","81","70"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-28","0.00","75","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-29","0.02","76","90",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-30","0.00","75","90",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-03-31",,"77","87",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-01",,"78","87",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-02",,"74",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-03","0.46","69","82","66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-04","0.20","70",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-05","0.21","67","77","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-06","0.05","70","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-07","0.00","69","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-08","0.31","65","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-09","0.00","69","78","59"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-10",,"69","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-11",,"69","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-12",,"70","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-13",,"72","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-14","0.01","71","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-15","0.00","71","81","64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-16",,"67","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-17","1.62","64","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-18","0.00","66","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-19",,"67","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-20",,"70","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-21","0.14","69","81","60"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-22","0.01","67","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-23","0.00","68","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-24",,"70","87",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-25",,"71","87",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-26",,"71","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-27",,"68","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-28",,"63","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-29",,"65","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-04-30",,"66","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-01","0.05","65","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-02","0.00","66","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-03",,"68","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-04",,"69","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-05",,"69","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-06",,"70","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-07",,"69","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-08","0.17","63","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-09","0.00","62","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-10",,"65","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-11",,"67","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-12",,"68","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-13",,"71",,"64"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-14",,"67","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-15",,"67","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-16","0.01","68","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-17","0.00","67","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-18",,"67","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-19",,"65","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-20","0.09","63","72","56"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-21","0.00","63","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-22",,"64","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-23",,"66","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-24",,"70","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-25","0.24","62","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-26","0.17","60",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-27","0.00","60","69",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-28",,"58",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-29",,"59","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-30",,"60","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-05-31",,"61","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-01",,"56","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-02",,"58","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-03",,"57","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-04",,"60","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-05",,"62","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-06",,"64","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-07","0.02","64","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-08","0.00","61","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-09",,"60","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-10","0.10","63","72","55"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-11","0.00","65","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-12",,"63","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-13",,"60","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-14",,"60","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-15",,"60","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-16",,"64","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-17",,"62","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-18",,"59","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-19",,"59","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-20",,"63","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-21",,"60","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-22",,"56","70",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-23",,"57","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-24",,"58","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-25",,"56",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-26",,"57","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-27",,"53","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-28",,"56","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-29",,"57","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-06-30",,"60","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-01",,"53","70",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-02",,"54","70",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-03",,"56","70",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-04",,"58","67","51"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-05",,"60","71","55"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-06",,"60","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-07",,"61",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-08",,"59","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-09","0.01","57","67",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-10","0.00","56","69",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-11",,"55","68",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-12",,"55","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-13",,"56","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-14",,"59","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-15",,"60","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-16",,"61","70",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-17","0.02","58","70",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-18","0.00","57","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-19",,"57","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-20",,"58","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-21",,"60","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-22",,"62","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-23",,"62","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-24",,"61","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-25",,"58","71","53"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-26","1.41","55","62",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-27","0.00","56","63",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-28","0.17","59","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-29","0.00","56","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-30",,"59","69",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-07-31",,"59","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-01",,"58","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-02",,"59","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-03",,"56","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-04",,"59","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-05",,"60","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-06","0.02","56","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-07","0.00","57","66",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-08",,"55","69",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-09",,"59","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-10",,"61","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-11",,"58","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-12",,"57","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-13",,"62","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-14","0.01","56","71","52"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-15","1.28","55","62","52"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-16","0.20","56","66",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-17","0.11","58","68",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-18","0.00","61","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-19",,"62","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-20",,"64","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-21",,"65","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-22",,"69","87",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-23",,"69","87",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-24",,"67","80",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-25",,"62","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-26",,"63","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-27","0.08","60","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-28","0.04","61","65","57"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-29","0.00","64","74","58"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-30",,"66","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-08-31",,"66","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-01","0.01","68","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-02","0.01","67","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-03","0.00","63","78","60"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-04",,"64","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-05",,"65","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-06",,"65","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-07",,"65","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-08",,"69","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-09",,"66","76",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-10",,"63","74",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-11",,"71",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-12",,"69","87",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-13",,"69","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-14","0.43","65","77",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-15","0.09","67","81","60"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-16","0.00","63","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-17",,"64","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-18",,"72","97",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-19",,"63",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-20",,"63","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-21","0.02","64","73","57"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-22","0.09","65","71","59"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-23","0.00","66","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-24","0.13","63","73",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-25","0.70","64","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-26","0.00","68","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-27",,"65","81",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-28","0.13","65","72",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-29","0.00","67","82","59"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-09-30",,"64","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-01",,"68","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-02","0.04","67","75",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-03","0.94","61","72","57"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-04","0.00","61","70","51"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-05","0.57","60","70",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-06","0.01","62","71",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-07","0.00","65","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-08",,"69","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-09",,"68","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-10",,"68","79",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-11",,"68",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-12",,"69","78",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-13",,"68",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-14",,"71",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-15",,"68",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-16",,"65",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-17",,"64",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-18",,"70",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-19",,"70",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-20",,"67",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-21",,"66",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-22",,"73",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-23",,"70",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-24",,"68",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-25",,"64",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-26",,"66",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-27",,"67",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-28",,"71",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-29",,"68",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-30",,"68",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-10-31",,"62",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-11-01",,"64",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-11-02",,"67",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-11-03",,"69",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-11-04",,"70",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-11-05",,"67",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-11-06",,"65",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-11-07",,"69",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-11-08",,"77",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-11-09",,"69",,
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","2011-11-10",,"67",,
